id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2040885,Departamento Amoblado,10451907,Isabel,,Santiago,-33.43772,-70.64661,Private room,63953,5,0,,,1,365,0,
2041953,Spacious 2BD Apt in Great Location,10472197,Marco,,Providencia,-33.42989,-70.60977,Entire home/apt,63039,7,1,2014-01-09,0.01,1,364,0,
2054452,Depto con estilo en Providencia,10523331,Blanca,,Providencia,-33.42851,-70.60236,Entire home/apt,,90,0,,,1,0,0,
2065906,Apto. en pleno corazón de Stgo.,10567910,Guillermo,,Providencia,-33.4344,-70.6353,Entire home/apt,52076,4,45,2024-09-08,0.36,1,224,9,
2080451,bedroom´s downtown (cool and quite),1273587,Katina,,Santiago,-33.4395,-70.63732,Private room,33283,3,5,2022-06-30,0.05,1,362,0,
2096152,Bellisima habitacion,10693075,Mario Andres,,Las Condes,-33.40555,-70.58554,Shared room,,1,0,,,1,0,0,
2096419,Habitación doble baño privado. Vistas a la ciudad,1679197,Pilar,,Providencia,-33.43379,-70.61877,Private room,40000,2,2,2019-10-17,0.03,1,89,0,
2098590,"TURISMO BELLAVISTA, Best View 4",1463563,Arnaldo,,Santiago,-33.46938,-70.64313,Entire home/apt,84053,2,2,2023-01-01,0.02,6,180,0,
2119824,Habitación loft independiente y luminosa,1892348,Cecilia,,Providencia,-33.42913,-70.59033,Private room,25000,1,17,2023-09-09,0.13,2,337,0,
2120795,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44525,-70.61796,Private room,16445,1,4,2016-01-29,0.04,2,268,0,
2124550,Impressive view to the Andes,1417853,Andrés,,Providencia,-33.42198,-70.60734,Entire home/apt,45105,3,236,2024-09-16,2.00,2,257,21,
2138997,Habitación sector el Golf,10835267,Fernando,,Vitacura,-33.40662,-70.5997,Private room,54817,1,24,2024-07-28,0.21,1,365,1,
2139248,Acogedor departamento,1129019,Barbara Ivonne,,Santiago,-33.45396,-70.63076,Entire home/apt,32000,5,216,2020-03-17,1.67,1,65,0,
2154502,"HABITACION, CAMA DOBLE En el Golf",10992575,Gloria,,Las Condes,-33.414,-70.59821,Private room,,1,0,,,1,0,0,
2205451,Bellas Artes: Best neighborhood !,10945288,Vicente,,Santiago,-33.43899,-70.6458,Entire home/apt,,30,168,2022-03-08,1.30,1,0,0,
2215096,Great Andes view- Furnished Apart Forestal Park 3,131488797,Daniela-Fernando,,Santiago,-33.43382,-70.64646,Entire home/apt,41571,2,232,2024-09-15,1.96,16,52,26,
2237756,"Aparts  Suite, 2 AMBIENTES  Providencia",11426225,Augusto Eduardo,,Providencia,-33.42645,-70.6161,Entire home/apt,45000,2,17,2022-01-29,0.20,1,140,0,
2258550,"Santiago apartments, Downtown, WiFi",11320654,Paulo,,Santiago,-33.43907,-70.66196,Entire home/apt,,3,0,,,1,365,0,
2260567,5 min. walk Palacio de la Moneda.,9719637,Emelina Y Miguel,,Santiago,-33.44622,-70.64888,Entire home/apt,24668,3,526,2024-09-01,4.08,1,213,50,
2261604,"Las Condes Circle Atenas, Parks",11233034,Ana,,Las Condes,-33.41521,-70.55749,Private room,32890,3,1,2015-05-28,0.01,2,365,0,
2262112,Many Light  Bedroom at Las Condes,11233034,Ana,,Las Condes,-33.41659,-70.55741,Private room,31977,3,2,2014-08-09,0.02,2,365,0,
2374844,HABITACIÓN TRIPLE EN ITALIA SUITE,7271778,Felipe,,Ñuñoa,-33.45218,-70.6228,Private room,56644,1,0,,,5,365,0,
2405957,Excellent independent apartment,12297870,Ines,,Ñuñoa,-33.44136,-70.57349,Private room,,2,0,,,1,0,0,
2410419,"S1 Nice & cozy  2B-2B, great views!",12319292,Cecilia,,San Miguel,-33.49166,-70.65472,Entire home/apt,73089,30,112,2024-09-14,0.87,8,301,3,
2412933,A1 Nice & cozy up to 6  subway at the front door!!,12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,73089,2,106,2024-09-04,0.87,8,270,5,
2435306,Nice rooms and nice people only,12446959,Darcy,,Las Condes,-33.41917,-70.56114,Private room,,2,0,,,1,0,0,
2472388,Dormitorio privado y baño privado,12644071,Muriele,,Las Condes,-33.41985,-70.57431,Private room,,1,0,,,1,0,0,
2478220,Parque Arauco Mall with Nespresso Coffee Machine,1851782,Alejandro,,Las Condes,-33.40004,-70.57319,Entire home/apt,73089,6,159,2024-09-12,1.29,1,342,9,
2491408,DEPARTAMENTO AMUEBLADO,10825450,Francisco,,Santiago,-33.46402,-70.63839,Entire home/apt,40896,3,0,,,1,365,0,
2512835,ZentanoApartments - Single -Metro Moneda,5634677,Pablo,,Santiago,-33.44755,-70.65316,Entire home/apt,,1,18,2021-07-23,0.14,5,0,0,
2514146,Dormitorio confortable,10779302,Loreto,,Las Condes,-33.41647,-70.56854,Private room,49076,1,0,,,1,364,0,
2515967,Amazing Loft in El Golf,10601364,Antonio,,Las Condes,-33.41693,-70.59913,Entire home/apt,59385,30,70,2023-03-04,0.56,2,173,0,
2597012,"Nice room, best spot in Santiago",13282781,Felipe,,Vitacura,-33.4038,-70.59121,Private room,,1,0,,,1,0,0,
2632931,Depto-Estudio Barrio Lastarria,13483488,Departamentos,,Santiago,-33.43895,-70.64189,Entire home/apt,32000,3,69,2024-08-19,0.55,3,335,21,
2635865,"Arriendo dormitorio,baño privado.tv",13497168,Jelka,,La Reina,-33.43523,-70.55175,Private room,,1,0,,,1,0,0,
2647154,Lux Las Condes Furnished Apartments,13553614,Felipe,,Las Condes,-33.41254,-70.58746,Entire home/apt,164451,2,41,2024-08-02,0.32,2,360,1,
2660266,Quiet and Beautiful apartment in Bellas Artes,10381147,Paloma,,Santiago,-33.43573,-70.64514,Entire home/apt,29236,1,330,2024-09-11,3.19,3,168,51,
2671424,Luminous Apartment at heart of Providencia,585603,Alicia,,Providencia,-33.42609,-70.6076,Entire home/apt,63953,120,10,2019-05-17,0.10,1,178,0,
2683102,Depto Central Santiago_Portugal,13483488,Departamentos,,Santiago,-33.44175,-70.63988,Entire home/apt,50000,4,25,2024-09-10,0.20,3,365,7,
2687338,Habitacion con baño privado Santiago Chile.,13757002,Karinna,,Pedro Aguirre Cerda,-33.47921,-70.66357,Private room,10963,3,52,2024-09-11,0.42,2,203,10,
2714854,Comfortable & Beautiful 2 bedroom near Esc Militar,13892610,Carolina,,Las Condes,-33.42126,-70.5769,Private room,,2,3,2018-12-23,0.04,1,0,0,
2730067,"La Maisonnette, Santiago, Chile",13971793,Jack,,Vitacura,-33.40074,-70.59543,Entire home/apt,228404,2,9,2015-06-17,0.07,1,268,0,
2753142,Private Room in amazing apartment!,327763083,Paulina,,Santiago,-33.43647,-70.64693,Private room,14000,1,1,2020-01-18,0.02,1,0,0,
2764299,Moderno Depto 2 dorm 2 baños,14139129,Mari,,Providencia,-33.42709,-70.61772,Entire home/apt,87286,5,50,2024-08-27,0.63,2,24,20,
2774785,Luxury apartment in Santiago,13152947,Monica,,Las Condes,-33.41333,-70.59757,Entire home/apt,274085,30,1,2019-02-11,0.01,1,237,0,
2809283,METRO Stgo Downtown luminous 1B1B,2380221,Lorena,,Santiago,-33.44837,-70.66448,Entire home/apt,25581,28,75,2024-08-29,0.62,1,92,12,
2815385,Acogedor departamento a pasos del Metro El Golf,14401960,Godofredo,,Las Condes,-33.41749,-70.60039,Entire home/apt,41113,90,10,2018-11-30,0.08,1,5,0,
2837601,"el colorado, edificio monteblanco",8187508,Rodrigo,,Lo Barnechea,-33.34462,-70.29321,Entire home/apt,172673,3,48,2024-07-29,0.38,1,363,4,
2908625,STUDIO NICE & COOL  1,14859438,Francisco,,Providencia,-33.43204,-70.59483,Entire home/apt,36937,2,291,2024-09-07,2.45,4,328,17,
2912703,DEPARTAMENTO FAMILIAR NICE & COOL 2,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,43589,2,116,2024-09-19,0.96,4,275,23,
2932438,RAM APARTAMENTOS,14973828,Ximena,,Providencia,-33.42311,-70.60962,Entire home/apt,51555,3,30,2024-08-16,0.78,3,337,4,
2932439,Apartamento acogedor y tranquilo,14973828,Ximena,,Providencia,-33.42341,-70.61051,Entire home/apt,52862,2,29,2024-08-28,0.24,3,336,13,
2934747,Lovely Providencia 2 b with working fireplace,6119596,Eileen,,Providencia,-33.4179,-70.60569,Entire home/apt,,7,8,2022-02-13,0.07,1,0,0,
2965306,Department in Santiago,15012834,Juan Pablo,,Santiago,-33.44876,-70.63857,Entire home/apt,42940,30,3,2016-10-21,0.03,2,178,0,
2965597,DEPARTAMENTO EN SANTIAGO,15012834,Juan Pablo,,Santiago,-33.4498,-70.63945,Entire home/apt,,30,17,2018-07-31,0.13,2,0,0,
2975270,Centro de Ski El Colorado,15174756,Claudia,,Lo Barnechea,-33.34547,-70.29035,Entire home/apt,183372,2,54,2024-07-23,0.44,1,365,1,
3072658,DEPARTAMENTO 1 DORMITORIO SANTIAGO,15637314,Francisco,,Santiago,-33.4468,-70.64642,Entire home/apt,24957,10,24,2024-07-02,0.30,6,46,11,
3095078,Dpto 2 dormitorios capacidad para 6,4191304,Doris,,Santiago,-33.43905,-70.65571,Entire home/apt,49335,2,25,2024-09-03,0.20,2,364,8,
3122168,se arrienda departamento,15859297,Pablo,,Providencia,-33.43416,-70.59618,Entire home/apt,137042,33,0,,,1,89,0,
3146335,HABITACIÓN CON BAÑO PRIVADO CENTRO,15637314,Francisco,,Santiago,-33.44601,-70.64454,Private room,16514,10,1,2024-08-28,1,6,27,1,
3208936,Cerca del centro y metro(1016),16254485,Francisco,,Santiago,-33.44463,-70.64286,Entire home/apt,26429,2,188,2024-09-11,1.52,8,164,25,
3249622,APARTAMENTO VISTA A LA CIUDAD,15637314,Francisco,,Santiago,-33.44614,-70.64581,Entire home/apt,26829,7,17,2024-03-26,0.21,6,216,8,
3303557,"Great view, WIFI, A/C, Estac, lado Parque Arauco",7154794,Graziela,,Las Condes,-33.40073,-70.57419,Entire home/apt,94623,5,140,2024-08-20,1.13,2,287,13,
3344348,BEST VIEW 6,1463563,Arnaldo,,Recoleta,-33.4326,-70.63697,Entire home/apt,45681,3,19,2024-09-09,0.18,6,365,5,
3344356,TURISMO BELLAVISTA Best View 5,1463563,Arnaldo,,Providencia,-33.43237,-70.63549,Entire home/apt,50249,3,7,2023-08-27,0.06,6,83,0,
3370010,confort y localizacion el barrio el Golf,15395093,Alfonso,,Las Condes,-33.412,-70.603,Private room,84053,4,12,2023-04-22,0.19,2,57,0,
3385208,Suite Providencia 3 Santiago Chile,244792,Cristián,,Providencia,-33.4285,-70.61989,Entire home/apt,54817,1,43,2019-08-05,0.36,3,0,0,
3478776,Gran habitación en casa c/baño priv,7722803,Claudia Alejandra,,Vitacura,-33.38976,-70.57486,Private room,44286,1,51,2024-07-26,0.43,5,176,10,
3518991,room private bathroom exclusive apartment,17714915,Carmen Gloria,,Providencia,-33.42669,-70.60077,Private room,46429,6,5,2017-04-27,0.04,1,180,0,
3519599,Departamento Plaza Italia,17721872,Antonio,,Providencia,-33.43628,-70.63445,Entire home/apt,77657,3,158,2024-09-05,1.30,1,362,14,
3521953,Departamento amoblado 2 personas,12682184,Jalil,,Santiago,-33.44383,-70.6433,Entire home/apt,,1,0,,,2,365,0,
3552186,Departamento Santiago Centro,17640260,Ana,,Santiago,-33.43489,-70.65959,Entire home/apt,23754,2,109,2024-08-17,0.88,1,334,20,
3630296,Habitaciones privadas bellas artes y bellavista,14209151,Carla,,Santiago,-33.43435,-70.64332,Private room,40199,2,12,2024-09-08,0.13,1,362,1,
3638433,Cómoda Habitación con baño privado,18353378,Pablo,,Las Condes,-33.4043,-70.56147,Private room,20000,1,112,2024-09-12,1.91,1,342,23,
3664849,"Excellent apartment, best location",18567160,Felipe,,Las Condes,-33.41659,-70.59583,Entire home/apt,,3,0,,,1,0,0,
3694354,"Departamento de Lujo, recien renovado, ski in-out",2849512,Sandra,,Lo Barnechea,-33.32471,-70.2324,Entire home/apt,548169,5,7,2024-08-26,0.06,1,358,2,
3704616,charming room with a beautiful view,18887735,Angelo  Dante,,Santiago,-33.44133,-70.63818,Private room,27408,3,40,2019-10-19,0.33,1,360,0,
3735992,"A2 Nice ,comfortable  2B 2B subway at the door!",12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,91362,2,62,2024-09-17,0.53,8,365,10,
3749617,Quiet & Cosy Room,13577981,Becky,,Providencia,-33.44078,-70.61532,Private room,22000,1,8,2024-05-31,0.37,1,299,4,
3752288,"Apartamento en Lastarria, Santiago",15830829,Gabriel,,Santiago,-33.43876,-70.64051,Entire home/apt,73089,1,0,,,1,365,0,
3810101,Valle Nevado Ski Resort  Apartment,19426283,Nils,,Lo Barnechea,-33.35603,-70.2483,Entire home/apt,292113,3,22,2024-09-20,0.18,1,49,5,
3820313,Amazing !! Apartment El Golf 13,3085810,Luis Hernan,,Las Condes,-33.41433,-70.59078,Entire home/apt,77657,4,15,2020-01-25,0.15,3,120,0,
3826466,Valle Nevado Ski-in/out Cozy Sophisticated till 10,2408428,Maria Cristina,,Lo Barnechea,-33.35674,-70.24962,Entire home/apt,867934,3,11,2024-08-16,0.15,1,268,1,
3848142,Nice Sunny  Bellas Artes Apartment*,2041286,Patricia,,Santiago,-33.43705,-70.64479,Entire home/apt,35896,2,46,2024-09-20,0.38,3,264,21,
3848646,departamento amoblados cochrane,19840820,Hugo,,Santiago,-33.44646,-70.65431,Entire home/apt,,2,0,,,1,0,0,
3914772,Departamento en Termas de Chillan,20276859,Genoveva,,Peñalolén,-33.50827,-70.55221,Entire home/apt,,1,0,,,1,0,0,
3915305,2Nice apt. special for tourists!!!,17575419,Maria Paz,,Santiago,-33.45018,-70.6518,Entire home/apt,38000,3,50,2024-09-04,0.41,2,270,3,
3921727,Providencia Very Nice Apt Close to Ski Centers,20313912,Juan Carlos,,Providencia,-33.42692,-70.60784,Entire home/apt,62647,2,62,2024-09-09,0.55,5,299,8,
3932447,Alquilo bella pieza amoblada,20373404,Marcelita,,Providencia,-33.43957,-70.63151,Private room,36545,1,32,2016-09-24,0.26,2,2,0,
3945531,Wonderful place in Santiago Centro,11513037,Monica,,Santiago,-33.44257,-70.64381,Entire home/apt,,1,7,2015-12-30,0.06,1,0,0,
3951218,"SingleRoom with Bath,table,TV!!",20478981,Ignacio Alonso,,La Florida,-33.54064,-70.59112,Private room,50000,1,0,,,1,365,0,
3956736,Nice flat in La Reina,7095490,Alejandro,,La Reina,-33.45761,-70.55385,Entire home/apt,45681,10,16,2024-04-20,0.19,1,331,2,
3959630,Very nice furnished apartment,12084426,Jaime,,Santiago,-33.44828,-70.63909,Entire home/apt,,180,0,,,1,0,0,
3979376,Departamento las condes central,20624094,Juan,,Las Condes,-33.40208,-70.55498,Entire home/apt,164451,1,0,,,1,365,0,
3980490,"El Colorado ,Chile Ski",20574542,Lorena,,Lo Barnechea,-33.34691,-70.29402,Entire home/apt,274085,2,46,2024-08-05,0.41,1,364,2,
4086161,Excelente Ubicacion Providencia,21152657,Jorge,,Providencia,-33.4345,-70.62131,Entire home/apt,54817,1,127,2024-09-24,1.04,2,346,17,
4093037,"Acogedor Dúplex,Centro de Santiago",7803875,Grace,,Santiago,-33.45216,-70.64126,Entire home/apt,,3,0,,,1,0,0,
4126028,"Depto 1 habitación (min 3 noches), Santa Lucia",21252273,Diego,,Santiago,-33.44784,-70.64463,Entire home/apt,38000,1,0,,,1,360,0,
4129206,DEPARTAMENTO FAMILIAR NICE & COOL 1,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,41378,2,130,2024-09-03,1.16,4,308,13,
4130044,Departamento en pleno Barrio Bellavista,1876444,Gerardo,,Recoleta,-33.43359,-70.63627,Entire home/apt,41113,2,150,2024-09-01,1.24,1,330,15,
4185101,Luxurious room with private bathroom in Vitacura,21713609,Vanessa,,Las Condes,-33.40134,-70.57912,Private room,,3,0,,,1,365,0,
4189555,Dpto Amoblado,21562525,Jose Antonio,,Santiago,-33.44013,-70.64469,Entire home/apt,40000,2,8,2024-02-27,0.59,1,347,7,
4198855,LUXURY & COMFORTABLE - Las Condes,21783750,Hernan D.,,Las Condes,-33.39937,-70.57247,Entire home/apt,100498,3,27,2023-04-09,0.24,2,155,0,
4270983,Dpto. Centro Santiago. Moderno,13601799,Natalia,,Santiago,-33.44633,-70.65021,Entire home/apt,,7,12,2023-11-27,0.10,2,0,1,
4303854,Habitación privada en Stgo Centro,22340526,Lorena,,Santiago,-33.44525,-70.63333,Private room,27408,1,1,2014-12-01,0.01,1,358,0,
4316017,2 rooms Departament Santiago Center,22406427,Alvaro Eradio,,Santiago,-33.43853,-70.66234,Entire home/apt,22840,30,181,2021-02-10,1.53,2,199,0,
4354377,Habitacion barrio brasil,22603158,Lorena,,Santiago,-33.439,-70.66757,Private room,,1,0,,,1,0,0,
4383588,Bright and beautiful house,13390421,Camilo,,Providencia,-33.43791,-70.61631,Entire home/apt,73089,2,287,2024-09-10,2.42,4,264,41,
4384847,Spacious Prime & Safe location. WiFi Parking,4809876,Jer,,Las Condes,-33.42672,-70.58703,Entire home/apt,44128,3,198,2024-09-06,1.68,1,342,17,
4385465,"Wonderfull view, near metro, Históric District",1571003,Francisco,,Santiago,-33.4352,-70.66042,Entire home/apt,28143,2,196,2024-09-19,1.62,7,365,16,
4387881,Amplia y acogedora habitación,12683770,Camila,,Santiago,-33.43772,-70.67742,Private room,45000,5,0,,,1,364,0,
4422353,Bello Depto en un excelente barrio,1224925,Cristian,,Ñuñoa,-33.44514,-70.58638,Private room,36545,3,0,,,1,365,0,
4440170,Apartment San Francisco,22729384,Juan Pablo,,Santiago,-33.44791,-70.64941,Entire home/apt,,30,0,,,2,0,0,
4464748,Incredible  View to los Andes,20313912,Juan Carlos,,Providencia,-33.43037,-70.61854,Entire home/apt,73089,3,7,2024-08-12,0.06,5,180,1,
4484584,Un refugio en la montaña,23267963,Ana Maria,,Lo Barnechea,-33.33763,-70.4707,Entire home/apt,54817,7,1,2018-03-19,0.01,2,83,0,
4488644,Apartamento Nueva Providencia 01,22499347,Carlos,,Providencia,-33.42154,-70.60952,Entire home/apt,60691,10,17,2024-09-11,0.15,6,0,6,
4489054,Apartamento Nueva Providencia 02,22499347,Carlos,,Providencia,-33.4216,-70.6104,Entire home/apt,60691,10,8,2024-02-19,0.08,6,364,2,
4489139,Apartment in Las Condes Santiago with AC and WiFi,22499347,Carlos,,Las Condes,-33.41427,-70.58576,Entire home/apt,59385,3,22,2024-09-08,0.22,6,365,4,
4489968,Depto Santiago inn Las Condes 04,22499347,Carlos,,Las Condes,-33.41343,-70.58583,Entire home/apt,60691,3,21,2023-12-20,0.19,6,360,2,
4490066,Depto Santiago inn Las Condes 05,22499347,Carlos,,Las Condes,-33.41311,-70.58535,Entire home/apt,60691,3,4,2024-08-09,0.06,6,365,1,
4491041,"Las Condes, escuela militar",22499347,Carlos,,Las Condes,-33.41314,-70.58409,Entire home/apt,60691,3,10,2024-07-20,0.12,6,355,2,
4525038,Nice room in historical center,23330195,Carlos,,Santiago,-33.43419,-70.65827,Private room,27408,20,47,2017-02-19,0.40,1,90,0,
4528957,"Full Dpt, El Golf neighborhood (5)",743719,Roberto,,Las Condes,-33.41634,-70.60236,Entire home/apt,41113,2,137,2024-08-31,1.22,3,331,20,
4539250,Habitación - Barrio Italia - Providencia  Santiago,21927916,Fc,,San Joaquín,-33.48551,-70.62092,Private room,18609607,1,0,,,1,87,0,
4548704,Fabuloso. A pasos de Fantasilandia  Movistar Arena,23583650,Rodrigo,,Santiago,-33.45337,-70.65528,Entire home/apt,60000,2,1,2022-09-21,0.04,5,270,0,
4561976,Breathtaking Oceanfront 3BR Villa,6526145,Judith Mahler,,La Florida,-33.53901,-70.6076,Entire home/apt,364532,2,0,,,1,90,0,
4588966,Lovely apartment in townhouse,826960,Nené,,Santiago,-33.45503,-70.66612,Entire home/apt,25765,30,22,2024-05-18,0.21,3,311,1,
4592704,THE BEST LOFT CENTER! NEAR METRO SANTA ANA,1571003,Francisco,,Santiago,-33.43285,-70.65947,Entire home/apt,35000,2,158,2024-08-24,1.32,7,317,16,
4620524,Departamento a pasos de La Moneda,22818039,Manuel,,Santiago,-33.44717,-70.65152,Entire home/apt,,15,0,,,2,359,0,
4642432,"Depto. centro, pasos Metro, sala lavado y secado",24035997,Patricia,,Santiago,-33.43757,-70.66845,Entire home/apt,26495,6,52,2018-08-21,0.57,1,179,0,
4660695,Cedar - Casas del cerro Loft,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,173587,2,62,2024-09-24,0.55,13,355,11,
4679298,Castaño - Casas del Cerro Depto.,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,73089,2,29,2024-08-25,0.30,13,336,12,
4692821,Departamentos Santiago Centro 3 P,24260703,Monica,,Santiago,-33.43888,-70.65578,Entire home/apt,,2,0,,,2,0,0,
4717651,Beautiful APARTMENT BEST LOCATION,24372215,Francia,,Las Condes,-33.39937,-70.57313,Entire home/apt,48412,2,107,2024-09-06,0.98,9,62,42,
4718983,Departamentos Santiago Centro  2 P,24260703,Monica,,Santiago,-33.43687,-70.65607,Entire home/apt,,2,0,,,2,0,0,
4730639,Alerce - Casas del Cerro Depto.,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,73089,2,34,2024-09-08,0.30,13,268,18,
4750014,Luminosa habitación vista cordillera Inés d Suárez,24513703,Gabriela,,Providencia,-33.44122,-70.60148,Private room,25581,3,37,2024-08-04,0.35,3,181,5,
4753787,Amplio y acogedor departamento en Vitacura,24061868,Andres,,Vitacura,-33.37999,-70.53592,Entire home/apt,177506,3,8,2024-07-20,0.21,1,4,5,
4758206,Nice apartment in Santiago Downtown,24551264,Karl Heinz,,Santiago,-33.44854,-70.64164,Entire home/apt,32717,4,1,2015-02-07,0.01,1,365,0,
4765573,Casa Santiago Artistica y Juvenil,2385008,Camilo,,Ñuñoa,-33.43595,-70.57943,Private room,36545,1,0,,,1,365,0,
4781335,Private room in beautiful apartment,24654217,Cristian,,Santiago,-33.45448,-70.67121,Private room,45681,1,0,,,1,365,0,
4791814,"Stay centrally, pay economically...",24696968,Hostal,,Santiago,-33.43812,-70.6368,Shared room,18272,1,47,2024-08-03,0.40,1,365,11,76.015.273-0
4827885,NUÑOA: NEW+ bright + great view,4497602,Gianina,,Ñuñoa,-33.46286,-70.62475,Private room,21927,5,0,,,2,365,0,
4840431,Spacious 4bdr. Apt.Great location,2403362,Francisco,,Las Condes,-33.42444,-70.58787,Entire home/apt,100498,7,37,2023-12-27,0.33,1,299,1,
4841348,A place you can call home,24914013,Rossy,,La Florida,-33.54034,-70.57462,Private room,34717,1,23,2024-05-25,0.22,2,170,3,
4877404,Back'n'Biz - Bright in Plaza Las Lilas Providencia,22676292,José Luis,,Providencia,-33.42869,-70.5928,Entire home/apt,82225,2,7,2021-12-04,0.08,1,90,0,
4886271,Nice House in Providencia,25138191,Gonzalo,,Providencia,-33.41522,-70.6107,Private room,,3,0,,,1,0,0,
4902001,Departamento amoblado metro Los Leones,529578,Patricia,,Providencia,-33.42279,-70.61086,Entire home/apt,45681,5,109,2024-09-12,0.94,1,244,6,
4909377,"Dúplex  Arrayan, Tranquilidad, Vista Espectacular",25277950,Francisca,,Lo Barnechea,-33.36385,-70.49035,Entire home/apt,85000,15,16,2023-01-31,0.17,1,93,0,
