"fecha_vigencia","precio","provincia","localidad","direccion"
"01/11/2023",312,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"02/08/2023",245.9,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"08/07/2023",234.2,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"08/12/2023",447,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"13/12/2023",613,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"18/08/2023",276.6,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"23/10/2023",285,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"25/11/2023",357,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/11/2023",253,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"02/08/2023",199,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"08/07/2023",190.4,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"08/12/2023",356,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"13/12/2023",498,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"18/08/2023",223.9,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"23/10/2023",231,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"25/11/2023",290,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/11/2023",321,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"02/08/2023",252.9,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"08/07/2023",242,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"08/12/2023",456,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"13/12/2023",625,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"18/08/2023",284.5,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"23/10/2023",293,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"25/11/2023",367,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/11/2023",315,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"02/08/2023",247.4,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"08/07/2023",236.7,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"08/12/2023",454,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"13/12/2023",623,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"18/08/2023",278.3,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"23/10/2023",287,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"25/11/2023",360,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"02/08/2023",275,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"08/11/2023",387,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"10/07/2023",263,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"22/08/2023",316,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"29/12/2023",730,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"01/11/2023",319,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"02/08/2023",251,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"08/07/2023",240.2,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"08/12/2023",448,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"13/12/2023",618,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"18/08/2023",282.4,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"23/10/2023",291,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"25/11/2023",365,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/11/2023",325,"SANTA FE","RUFINO","ESPAÑA 100"
"02/08/2023",255.8,"SANTA FE","RUFINO","ESPAÑA 100"
"08/07/2023",244.8,"SANTA FE","RUFINO","ESPAÑA 100"
"08/12/2023",462,"SANTA FE","RUFINO","ESPAÑA 100"
"13/12/2023",639,"SANTA FE","RUFINO","ESPAÑA 100"
"18/08/2023",287.8,"SANTA FE","RUFINO","ESPAÑA 100"
"23/10/2023",296,"SANTA FE","RUFINO","ESPAÑA 100"
"25/11/2023",372,"SANTA FE","RUFINO","ESPAÑA 100"
"01/11/2023",326,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"02/08/2023",256.4,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"08/07/2023",245.4,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"08/12/2023",463,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"13/12/2023",649,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"18/08/2023",288.5,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"23/10/2023",297,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"25/11/2023",373,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/11/2023",306,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"02/08/2023",240.9,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"08/07/2023",230.5,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"08/12/2023",430,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"13/12/2023",599,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"18/08/2023",271,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"23/10/2023",279,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"25/11/2023",350,"MENDOZA","LUJAN DE CUYO","AZCUÉNAGA 745"
"01/11/2023",306,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"02/08/2023",240.9,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"08/07/2023",230.5,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"08/12/2023",430,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"13/12/2023",599,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"18/08/2023",271,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"23/10/2023",279,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"25/11/2023",350,"MENDOZA","LUJAN DE CUYO","SAN MARTÍN 489"
"01/11/2023",311,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"02/08/2023",244.9,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"08/07/2023",234.4,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"08/12/2023",449,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"13/12/2023",616,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"18/08/2023",275.5,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"23/10/2023",284,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"25/11/2023",356,"BUENOS AIRES","SAN MIGUEL","Presidente Illia 4895 Ruta 8 km 32.500"
"01/11/2023",321,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"02/08/2023",252.8,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"08/07/2023",241.9,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"08/12/2023",450,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"13/12/2023",618,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"18/08/2023",284.4,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"23/10/2023",293,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"25/11/2023",367,"JUJUY","PALPALA","RUTA 66 -ACCESO PALPALA"
"01/11/2023",316,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"02/08/2023",248.6,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"08/07/2023",237.9,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"08/12/2023",453,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"13/12/2023",613,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"18/08/2023",279.7,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"23/10/2023",288,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"25/11/2023",362,"BUENOS AIRES","SAN MIGUEL DEL MONTE","RUTA 3 KM.112.300"
"01/11/2023",335,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"02/08/2023",263.7,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"08/07/2023",252.3,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"08/12/2023",471,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"13/12/2023",639,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"18/08/2023",296.7,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"23/10/2023",306,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"25/11/2023",383,"ENTRE RIOS","CONCORDIA","Av. Eva peron 2249"
"01/11/2023",331,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"02/08/2023",260.5,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"08/07/2023",249.3,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"08/12/2023",475,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"13/12/2023",649,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"18/08/2023",293.1,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"23/10/2023",302,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"25/11/2023",379,"BUENOS AIRES","BENITO JUAREZ","AV. S. ZABALZA 356"
"01/11/2023",331,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"02/08/2023",260.5,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"08/07/2023",249.3,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"08/12/2023",475,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"13/12/2023",649,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"18/08/2023",293.1,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"23/10/2023",302,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"25/11/2023",379,"BUENOS AIRES","BENITO JUAREZ","RUTA 3 KM 401"
"01/11/2023",271,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"02/08/2023",213.3,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"08/07/2023",204.1,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"08/12/2023",381,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"13/12/2023",518,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"18/08/2023",240,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"23/10/2023",247,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"25/11/2023",310,"LA PAMPA","EMBAJADOR MARTINI","AVDA SAN MARTIN 154"
"01/11/2023",323,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"02/08/2023",254.8,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"08/07/2023",243.8,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"08/12/2023",460,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"13/12/2023",639,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"18/08/2023",286.7,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"23/10/2023",295,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"25/11/2023",370,"CORDOBA","GRAL. LEVALLE","UGARTE 120"
"01/11/2023",323,"CORDOBA","MONTE BUEY","MITRE 5"
"02/08/2023",254.8,"CORDOBA","MONTE BUEY","MITRE 5"
"08/07/2023",243.8,"CORDOBA","MONTE BUEY","MITRE 5"
"08/12/2023",460,"CORDOBA","MONTE BUEY","MITRE 5"
"13/12/2023",639,"CORDOBA","MONTE BUEY","MITRE 5"
"18/08/2023",286.7,"CORDOBA","MONTE BUEY","MITRE 5"
"23/10/2023",295,"CORDOBA","MONTE BUEY","MITRE 5"
"25/11/2023",370,"CORDOBA","MONTE BUEY","MITRE 5"
"01/11/2023",345,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"02/08/2023",271.8,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"08/07/2023",260.1,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"08/12/2023",485,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"13/12/2023",659,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"18/08/2023",305.8,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"23/10/2023",315,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"25/11/2023",395,"MISIONES","MONTECARLO","AV. EL LIBERTADOR 2628"
"01/11/2023",331,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"02/08/2023",260.5,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"08/07/2023",249.3,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"08/12/2023",475,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"13/12/2023",649,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"18/08/2023",293.1,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"23/10/2023",302,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"25/11/2023",379,"BUENOS AIRES","DARREGUEIRA","HIPOLITO IRIGOYEN 98"
"03/08/2023",255.8,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"03/11/2023",325,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"10/07/2023",244.8,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"14/12/2023",639,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"18/08/2023",287.8,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"23/10/2023",296,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"27/11/2023",372,"SANTA FE","LOPEZ","Avenida Buenos Airs 1199"
"01/11/2023",322,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"02/08/2023",253.8,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"08/07/2023",242.9,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"08/12/2023",461,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"13/12/2023",649,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"18/08/2023",285.5,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"23/10/2023",294,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"25/11/2023",368,"BUENOS AIRES","CHACABUCO","Balcarce 304"
"01/11/2023",331,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"02/08/2023",260.5,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"08/07/2023",249.3,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"08/12/2023",475,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"13/12/2023",649,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"18/08/2023",293.1,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"23/10/2023",302,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"25/11/2023",379,"BUENOS AIRES","HENDERSON","FLORIDA 400"
"01/11/2023",323,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"02/08/2023",254.8,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"08/07/2023",243.8,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"08/12/2023",460,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"13/12/2023",639,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"18/08/2023",286.7,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"23/10/2023",295,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"25/11/2023",370,"CORDOBA","JUSTINIANO POSSE","INTERSECCION RUTAS 3 Y 6"
"01/11/2023",331,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"02/08/2023",260.5,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"08/07/2023",249.3,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"08/12/2023",475,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"13/12/2023",649,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"18/08/2023",293.1,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"23/10/2023",302,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"25/11/2023",379,"BUENOS AIRES","CNEL. SUAREZ","AVENIDA GENERAL SAN MARTIN 811"
"01/11/2023",332,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"02/08/2023",261.3,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"08/07/2023",250,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"08/12/2023",468,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"13/12/2023",649,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"18/08/2023",294,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"23/10/2023",303,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"25/11/2023",380,"BUENOS AIRES","MAR DEL PLATA","RUTA 88 KM. 12,5"
"01/11/2023",309,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"02/08/2023",243.3,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"08/07/2023",232.8,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"08/12/2023",448,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"13/12/2023",614,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"18/08/2023",273.7,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"23/10/2023",282,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"25/11/2023",354,"BUENOS AIRES","SAN MARTIN","9 DE JULIO 101"
"01/11/2023",331,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"02/08/2023",260.5,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"08/07/2023",249.3,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"08/12/2023",475,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"13/12/2023",649,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"18/08/2023",293.1,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"23/10/2023",302,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"25/11/2023",379,"BUENOS AIRES","AYACUCHO","25 DE MAYO 1401"
"01/11/2023",272,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"02/08/2023",213.8,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"08/07/2023",204.6,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"08/12/2023",404,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"13/12/2023",553,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"18/08/2023",240.5,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"23/10/2023",248,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"25/11/2023",311,"CAPITAL FEDERAL","CAPITAL FEDERAL","CORRO 501"
"01/11/2023",320,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"02/08/2023",252.3,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"08/07/2023",241.4,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"08/12/2023",458,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"13/12/2023",649,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"18/08/2023",283.8,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"23/10/2023",292,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"25/11/2023",366,"BUENOS AIRES","IRIARTE","Ruta Nac.No.07 353"
"01/11/2023",310,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"02/08/2023",244.5,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"08/07/2023",234,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"08/12/2023",436,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"13/12/2023",599,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"18/08/2023",275.1,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"23/10/2023",283,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"25/11/2023",355,"MENDOZA","COSTA DE ARAUJO","BELGRANO 675"
"01/11/2023",311,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"02/08/2023",244.9,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"08/07/2023",234.4,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"08/12/2023",449,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"13/12/2023",616,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"18/08/2023",275.5,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"23/10/2023",284,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"25/11/2023",356,"BUENOS AIRES","ISIDRO CASANOVA","AV. BRIG. J. M. DE ROSAS 7257"
"01/11/2023",332,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"02/08/2023",261.3,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"08/07/2023",250,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"08/12/2023",468,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"13/12/2023",649,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"18/08/2023",294,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"23/10/2023",303,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"25/11/2023",380,"BUENOS AIRES","MAR DEL PLATA","Av PTE Peron 1198"
"01/11/2023",327,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"02/08/2023",257.2,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"08/07/2023",246.1,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"08/12/2023",460,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"13/12/2023",639,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"18/08/2023",289.4,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"23/10/2023",298,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"25/11/2023",374,"ENTRE RIOS","SAN SALVADOR","BOULEVARD VILLAGUAY E HIPOLITO IRIGOYEN"
"01/11/2023",326,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"02/08/2023",256.4,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"08/07/2023",245.4,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"08/12/2023",463,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"13/12/2023",639,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"18/08/2023",288.5,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"23/10/2023",297,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"25/11/2023",373,"CORDOBA","CORDOBA","AV. DONATO ALVAREZ 9817"
"01/11/2023",333,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"02/08/2023",262.7,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"08/07/2023",251.4,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"08/12/2023",477,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"13/12/2023",649,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"18/08/2023",295.5,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"23/10/2023",304,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"25/11/2023",381,"BUENOS AIRES","PERGAMINO","TTE. AZUA Y VENINI 0"
"01/11/2023",335,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"02/08/2023",263.8,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"08/07/2023",252.4,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"08/12/2023",476,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"13/12/2023",639,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"18/08/2023",296.8,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"23/10/2023",306,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"25/11/2023",383,"CORDOBA","ALTA GRACIA","celestina aguero 3"
"01/11/2023",335,"CORRIENTES","SALADAS","ruta nac 12 y 118 km 941"
